instance,time,encoding,answer,dataset,memory
results/DQMR/qmr-70/or-70-5-6-30,0.043,db20,0.0184455,DQMR-70,15360
results/DQMR/qmr-70/or-70-10-5-20,0.053,sbk05,0.00012641,DQMR-70,15200
results/DQMR/qmr-70/or-70-10-4-40,0.047,sbk05,1.42522e-10,DQMR-70,15268
results/DQMR/qmr-70/or-70-20-3-20,0.05,sbk05,2.44521e-07,DQMR-70,15196
results/DQMR/qmr-70/or-70-10-1-40,0.039,sbk05,1.21532e-09,DQMR-70,15212
results/DQMR/qmr-70/or-70-5-3-20,0.07,d02,0.00448724,DQMR-70,15196
results/DQMR/qmr-70/or-70-5-8-20,,cd05,,DQMR-70,74192
results/DQMR/qmr-70/or-70-5-1-40,0.051,sbk05,0.000134334,DQMR-70,15200
results/DQMR/qmr-70/or-70-20-6-40,0.052,d02,1.71205e-06,DQMR-70,15296
results/DQMR/qmr-70/or-70-10-3-40,0.121,cd05,2.15619e-06,DQMR-70,15696
results/DQMR/qmr-70/or-70-20-5-40,0.033,db20,5.59279e-07,DQMR-70,16168
results/DQMR/qmr-70/or-70-10-7-20,0.035,db20,0.000276059,DQMR-70,15500
results/DQMR/qmr-70/or-70-10-2-30,,cd05,,DQMR-70,74608
results/DQMR/qmr-70/or-70-10-2-30,0.05,d02,0.000178392,DQMR-70,15408
results/DQMR/qmr-70/or-70-20-5-20,0.071,sbk05,1.3169e-05,DQMR-70,15748
results/DQMR/qmr-70/or-70-5-6-30,0.039,sbk05,0.0113542,DQMR-70,15200
results/DQMR/qmr-70/or-70-5-1-10,,cd06,,DQMR-70,44144
results/DQMR/qmr-70/or-70-5-4-10,0.118,d02,0.00928412,DQMR-70,15444
results/DQMR/qmr-70/or-70-10-7-20,0.046,sbk05,3.10435e-05,DQMR-70,15112
results/DQMR/qmr-70/or-70-10-10-40,0.065,d02,0.000706965,DQMR-70,15180
results/DQMR/qmr-70/or-70-10-2-30,0.067,sbk05,5.5228e-05,DQMR-70,15280
results/DQMR/qmr-70/or-70-20-9-20,0.04,db20,9.72045e-06,DQMR-70,15644
results/DQMR/qmr-70/or-70-5-1-40,0.058,d02,0.000134334,DQMR-70,15196
results/DQMR/qmr-70/or-70-20-10-10,0.093,sbk05,0.00193139,DQMR-70,15108
results/DQMR/qmr-70/or-70-5-7-30,0.158,cd06,0.000995287,DQMR-70,15952
results/DQMR/qmr-70/or-70-10-6-10,0.072,sbk05,0.0402632,DQMR-70,15272
results/DQMR/qmr-70/or-70-20-6-10,,cd05,,DQMR-70,72724
results/DQMR/qmr-70/or-70-20-6-10,0.085,d02,0.0125843,DQMR-70,15716
results/DQMR/qmr-70/or-70-10-9-20,0.044,db20,0.000753728,DQMR-70,15560
results/DQMR/qmr-70/or-70-10-4-40,,cd05,,DQMR-70,71952
results/DQMR/qmr-70/or-70-20-2-10,,cd05,,DQMR-70,72580
results/DQMR/qmr-70/or-70-20-1-10,0.047,db20,0.000259306,DQMR-70,15724
results/DQMR/qmr-70/or-70-10-1-30,0.155,cd06,0.0171653,DQMR-70,19108
results/DQMR/qmr-70/or-70-20-4-20,0.101,sbk05,4.70431e-05,DQMR-70,15192
results/DQMR/qmr-70/or-70-20-9-40,0.101,cd06,3.7256e-05,DQMR-70,15872
results/DQMR/qmr-70/or-70-5-4-20,0.068,sbk05,0.00229627,DQMR-70,15188
results/DQMR/qmr-70/or-70-10-10-20,0.079,d02,0.00646108,DQMR-70,15476
results/DQMR/qmr-70/or-70-20-2-20,0.037,db20,1.12866e-05,DQMR-70,16124
results/DQMR/qmr-70/or-70-5-5-10,0.049,sbk05,0.323534,DQMR-70,15244
results/DQMR/qmr-70/or-70-5-4-10,0.039,db20,0.00928412,DQMR-70,15452
results/DQMR/qmr-70/or-70-10-3-30,0.087,cd06,0.000818699,DQMR-70,15912
results/DQMR/qmr-70/or-70-5-5-30,0.121,cd06,0.115327,DQMR-70,15804
results/DQMR/qmr-70/or-70-5-4-40,0.068,sbk05,3.72801e-11,DQMR-70,15224
results/DQMR/qmr-70/or-70-20-5-40,,cd05,,DQMR-70,72688
results/DQMR/qmr-70/or-70-5-1-30,0.117,cd06,0.000558229,DQMR-70,15800
results/DQMR/qmr-70/or-70-5-3-10,0.046,db20,0.128512,DQMR-70,15192
results/DQMR/qmr-70/or-70-20-3-10,0.027,db20,0.0261988,DQMR-70,15544
results/DQMR/qmr-70/or-70-5-4-20,0.05,db20,0.00501677,DQMR-70,15316
results/DQMR/qmr-70/or-70-20-7-30,,cd05,,DQMR-70,72528
results/DQMR/qmr-70/or-70-5-1-40,0.035,db20,0.000134334,DQMR-70,15288
results/DQMR/qmr-70/or-70-5-9-30,0.081,cd06,2.47144e-05,DQMR-70,15756
results/DQMR/qmr-70/or-70-10-6-10,,cd06,,DQMR-70,50292
results/DQMR/qmr-70/or-70-5-3-30,0.065,d02,0.0134735,DQMR-70,15272
results/DQMR/qmr-70/or-70-5-4-30,,cd05,,DQMR-70,73016
results/DQMR/qmr-70/or-70-5-4-20,,cd05,,DQMR-70,74044
results/DQMR/qmr-70/or-70-10-2-10,0.069,sbk05,0.00382521,DQMR-70,15340
results/DQMR/qmr-70/or-70-10-5-40,0.041,db20,2.0473e-07,DQMR-70,15580
results/DQMR/qmr-70/or-70-5-6-10,0.029,db20,0.100233,DQMR-70,15452
results/DQMR/qmr-70/or-70-5-7-30,0.073,d02,4.58226e-05,DQMR-70,15248
results/DQMR/qmr-70/or-70-10-8-20,0.029,sbk05,0.000327781,DQMR-70,15236
results/DQMR/qmr-70/or-70-20-10-40,0.061,sbk05,2.79216e-10,DQMR-70,15328
results/DQMR/qmr-70/or-70-10-6-30,0.052,d02,2.34635e-05,DQMR-70,15260
results/DQMR/qmr-70/or-70-10-7-20,,cd06,,DQMR-70,69120
results/DQMR/qmr-70/or-70-10-5-30,0.036,sbk05,5.5441e-08,DQMR-70,15028
results/DQMR/qmr-70/or-70-20-8-30,0.123,d02,8.26743e-06,DQMR-70,15492
results/DQMR/qmr-70/or-70-20-6-30,0.218,cd05,0.0207901,DQMR-70,22760
results/DQMR/qmr-70/or-70-5-10-30,0.053,sbk05,5.81931e-05,DQMR-70,15036
results/DQMR/qmr-70/or-70-20-6-10,,cd06,,DQMR-70,58840
results/DQMR/qmr-70/or-70-5-9-30,0.064,d02,1.14572e-06,DQMR-70,15024
results/DQMR/qmr-70/or-70-5-10-10,0.077,d02,0.00542374,DQMR-70,15524
results/DQMR/qmr-70/or-70-10-1-40,0.16,cd05,0.000311038,DQMR-70,17420
results/DQMR/qmr-70/or-70-20-7-30,0.086,db20,7.36874e-08,DQMR-70,17388
results/DQMR/qmr-70/or-70-5-2-40,0.052,sbk05,2.40453e-06,DQMR-70,15216
results/DQMR/qmr-70/or-70-10-6-30,0.037,db20,2.34635e-05,DQMR-70,15636
results/DQMR/qmr-70/or-70-10-8-30,0.044,sbk05,9.87692e-07,DQMR-70,15168
results/DQMR/qmr-70/or-70-10-4-30,0.075,sbk05,3.16377e-08,DQMR-70,15248
results/DQMR/qmr-70/or-70-20-6-30,0.037,sbk05,1.12365e-09,DQMR-70,15232
results/DQMR/qmr-70/or-70-5-6-20,,cd06,,DQMR-70,46860
results/DQMR/qmr-70/or-70-20-5-20,0.099,d02,0.00113353,DQMR-70,15580
results/DQMR/qmr-70/or-70-10-2-20,0.073,sbk05,0.000287118,DQMR-70,15092
results/DQMR/qmr-70/or-70-5-10-20,0.042,db20,0.00250509,DQMR-70,15492
results/DQMR/qmr-70/or-70-20-1-30,0.051,db20,1.89198e-06,DQMR-70,17280
results/DQMR/qmr-70/or-70-5-2-20,0.033,db20,0.00483785,DQMR-70,15352
results/DQMR/qmr-70/or-70-10-2-40,0.11,cd05,4.24347e-05,DQMR-70,15980
results/DQMR/qmr-70/or-70-10-6-10,0.065,d02,0.0619961,DQMR-70,15472
results/DQMR/qmr-70/or-70-20-8-20,0.045,db20,0.00307844,DQMR-70,15560
results/DQMR/qmr-70/or-70-5-10-30,0.056,db20,0.000604201,DQMR-70,15492
results/DQMR/qmr-70/or-70-10-3-40,0.085,cd06,2.15619e-06,DQMR-70,15656
results/DQMR/qmr-70/or-70-10-2-20,,cd05,,DQMR-70,72984
results/DQMR/qmr-70/or-70-20-2-40,0.054,sbk05,1.50871e-12,DQMR-70,15476
results/DQMR/qmr-70/or-70-5-5-10,0.07,d02,0.323534,DQMR-70,15356
results/DQMR/qmr-70/or-70-20-3-20,,cd06,,DQMR-70,69380
results/DQMR/qmr-70/or-70-20-9-10,0.039,db20,0.000829625,DQMR-70,15484
results/DQMR/qmr-70/or-70-10-5-40,0.084,d02,2.0473e-07,DQMR-70,15168
results/DQMR/qmr-70/or-70-10-8-30,0.103,cd06,0.000563143,DQMR-70,15756
results/DQMR/qmr-70/or-70-10-2-10,,cd05,,DQMR-70,73084
results/DQMR/qmr-70/or-70-5-3-10,0.034,sbk05,0.128512,DQMR-70,15136
results/DQMR/qmr-70/or-70-20-4-10,,cd05,,DQMR-70,73468
results/DQMR/qmr-70/or-70-10-8-20,0.379,cd05,0.19596,DQMR-70,38996
results/DQMR/qmr-70/or-70-10-8-10,0.046,sbk05,0.0984771,DQMR-70,15220
results/DQMR/qmr-70/or-70-20-1-40,0.064,db20,1.28684e-07,DQMR-70,16368
results/DQMR/qmr-70/or-70-20-6-40,0.198,cd05,0.0076364,DQMR-70,19952
results/DQMR/qmr-70/or-70-20-1-40,0.173,d02,1.28684e-07,DQMR-70,15964
results/DQMR/qmr-70/or-70-5-7-20,0.054,d02,0.00267045,DQMR-70,15412
results/DQMR/qmr-70/or-70-20-10-20,,cd05,,DQMR-70,73364
results/DQMR/qmr-70/or-70-10-4-10,0.036,db20,0.00360401,DQMR-70,15500
results/DQMR/qmr-70/or-70-5-9-20,0.041,db20,0.000392525,DQMR-70,15408
results/DQMR/qmr-70/or-70-10-7-20,0.063,d02,0.000276059,DQMR-70,15568
results/DQMR/qmr-70/or-70-5-6-10,0.083,sbk05,0.061699,DQMR-70,15372
results/DQMR/qmr-70/or-70-5-3-20,0.128,cd06,0.0330438,DQMR-70,15732
results/DQMR/qmr-70/or-70-5-2-40,0.039,db20,9.61812e-06,DQMR-70,15348
results/DQMR/qmr-70/or-70-20-10-20,0.083,sbk05,1.1039e-05,DQMR-70,15248
results/DQMR/qmr-70/or-70-10-8-30,0.12,cd05,0.000563143,DQMR-70,15868
results/DQMR/qmr-70/or-70-10-8-30,0.045,db20,5.60221e-06,DQMR-70,15476
results/DQMR/qmr-70/or-70-5-2-10,0.07,sbk05,0.039251,DQMR-70,15108
results/DQMR/qmr-70/or-70-5-10-30,0.075,d02,0.000604201,DQMR-70,15296
results/DQMR/qmr-70/or-70-5-7-20,0.063,sbk05,0.00078523,DQMR-70,15116
results/DQMR/qmr-70/or-70-5-9-10,0.033,sbk05,0.0113042,DQMR-70,14924
results/DQMR/qmr-70/or-70-10-8-10,,cd05,,DQMR-70,72644
results/DQMR/qmr-70/or-70-5-5-10,0.04,db20,0.323534,DQMR-70,15448
results/DQMR/qmr-70/or-70-20-8-40,,cd06,,DQMR-70,50168
results/DQMR/qmr-70/or-70-10-6-30,0.112,cd06,0.00668474,DQMR-70,16588
results/DQMR/qmr-70/or-70-10-7-10,0.057,sbk05,0.0362368,DQMR-70,15340
results/DQMR/qmr-70/or-70-20-5-10,,cd05,,DQMR-70,71492
results/DQMR/qmr-70/or-70-20-1-20,0.042,db20,9.86046e-06,DQMR-70,16660
results/DQMR/qmr-70/or-70-20-3-30,0.125,d02,1.99495e-06,DQMR-70,16040
results/DQMR/qmr-70/or-70-20-10-30,0.073,sbk05,1.62766e-07,DQMR-70,15556
results/DQMR/qmr-70/or-70-20-3-20,0.033,db20,5.71472e-05,DQMR-70,15556
results/DQMR/qmr-70/or-70-20-4-40,0.044,db20,6.67464e-10,DQMR-70,15904
results/DQMR/qmr-70/or-70-20-7-40,0.164,d02,4.28623e-09,DQMR-70,16516
results/DQMR/qmr-70/or-70-5-3-30,0.056,db20,0.0134735,DQMR-70,15352
results/DQMR/qmr-70/or-70-10-10-20,,cd06,,DQMR-70,69892
results/DQMR/qmr-70/or-70-5-6-40,0.171,cd05,0.00600902,DQMR-70,15448
results/DQMR/qmr-70/or-70-10-2-30,0.034,db20,0.000178392,DQMR-70,15276
results/DQMR/qmr-70/or-70-20-8-20,0.111,sbk05,7.95864e-05,DQMR-70,15444
results/DQMR/qmr-70/or-70-20-7-40,0.074,db20,4.28623e-09,DQMR-70,16960
results/DQMR/qmr-70/or-70-10-3-40,0.046,d02,9.79217e-08,DQMR-70,15312
results/DQMR/qmr-70/or-70-10-8-30,0.066,d02,5.60221e-06,DQMR-70,15252
results/DQMR/qmr-70/or-70-20-7-10,0.026,db20,0.00589145,DQMR-70,15424
results/DQMR/qmr-70/or-70-5-8-10,,cd05,,DQMR-70,73884
results/DQMR/qmr-70/or-70-20-5-30,0.082,sbk05,2.86397e-06,DQMR-70,15396
results/DQMR/qmr-70/or-70-5-5-20,0.074,d02,0.0488813,DQMR-70,15412
results/DQMR/qmr-70/or-70-5-9-40,0.086,cd06,1.16392e-06,DQMR-70,15712
results/DQMR/qmr-70/or-70-5-9-40,0.043,sbk05,3.06016e-09,DQMR-70,15080
results/DQMR/qmr-70/or-70-20-10-30,0.042,db20,5.73132e-05,DQMR-70,15812
results/DQMR/qmr-70/or-70-5-1-20,0.058,d02,0.000964687,DQMR-70,15052
results/DQMR/qmr-70/or-70-20-1-30,,cd06,,DQMR-70,69440
results/DQMR/qmr-70/or-70-5-7-10,0.038,db20,0.0122569,DQMR-70,15372
results/DQMR/qmr-70/or-70-10-4-30,,cd06,,DQMR-70,46140
results/DQMR/qmr-70/or-70-10-4-10,0.104,d02,0.00360401,DQMR-70,15616
results/DQMR/qmr-70/or-70-20-8-10,0.08,sbk05,0.00816136,DQMR-70,15260
results/DQMR/qmr-70/or-70-10-7-40,0.061,d02,1.31828e-09,DQMR-70,15420
results/DQMR/qmr-70/or-70-5-3-20,0.052,db20,0.00448724,DQMR-70,15436
results/DQMR/qmr-70/or-70-20-3-40,,cd05,,DQMR-70,72980
results/DQMR/qmr-70/or-70-10-8-40,0.066,sbk05,5.14306e-07,DQMR-70,15144
results/DQMR/qmr-70/or-70-20-4-40,0.044,sbk05,0,DQMR-70,15100
results/DQMR/qmr-70/or-70-10-1-40,0.05,d02,6.28723e-07,DQMR-70,15360
results/DQMR/qmr-70/or-70-5-8-10,0.092,d02,0.00855942,DQMR-70,15552
results/DQMR/qmr-70/or-70-10-7-10,,cd05,,DQMR-70,73356
results/DQMR/qmr-70/or-70-20-4-10,0.072,sbk05,0.0023854,DQMR-70,15224
results/DQMR/qmr-70/or-70-20-4-10,0.105,d02,0.0214109,DQMR-70,15624
results/DQMR/qmr-70/or-70-20-8-40,0.221,d02,7.48301e-08,DQMR-70,15960
results/DQMR/qmr-70/or-70-10-6-20,0.031,db20,0.00102968,DQMR-70,15496
results/DQMR/qmr-70/or-70-5-9-40,0.054,db20,3.91701e-07,DQMR-70,15520
results/DQMR/qmr-70/or-70-20-9-30,0.072,sbk05,1.41837e-08,DQMR-70,15208
results/DQMR/qmr-70/or-70-5-8-20,0.031,db20,0.00193506,DQMR-70,15460
results/DQMR/qmr-70/or-70-20-4-10,,cd06,,DQMR-70,73400
results/DQMR/qmr-70/or-70-10-3-20,,cd05,,DQMR-70,72120
results/DQMR/qmr-70/or-70-20-7-20,0.056,db20,1.17815e-05,DQMR-70,16212
results/DQMR/qmr-70/or-70-5-8-30,0.049,db20,1.21754e-06,DQMR-70,15264
results/DQMR/qmr-70/or-70-10-3-10,0.07,sbk05,5.75734e-05,DQMR-70,15272
results/DQMR/qmr-70/or-70-10-10-40,0.037,sbk05,2.20927e-05,DQMR-70,15072
results/DQMR/qmr-70/or-70-10-6-30,0.152,cd05,0.00668474,DQMR-70,18216
results/DQMR/qmr-70/or-70-20-6-30,0.124,cd06,0.0207901,DQMR-70,16556
results/DQMR/qmr-70/or-70-5-7-40,0.04,db20,1.97425e-05,DQMR-70,15520
results/DQMR/qmr-70/or-70-10-10-30,0.039,sbk05,2.30951e-05,DQMR-70,14952
results/DQMR/qmr-70/or-70-10-2-20,0.045,db20,0.00214058,DQMR-70,15304
results/DQMR/qmr-70/or-70-10-7-30,0.068,d02,2.77487e-08,DQMR-70,15556
results/DQMR/qmr-70/or-70-10-5-20,0.074,d02,0.00037244,DQMR-70,15480
results/DQMR/qmr-70/or-70-5-5-20,0.069,sbk05,0.0300891,DQMR-70,15016
results/DQMR/qmr-70/or-70-20-9-40,0.071,d02,8.51247e-09,DQMR-70,15368
results/DQMR/qmr-70/or-70-20-4-20,,cd05,,DQMR-70,73072
results/DQMR/qmr-70/or-70-20-1-40,,cd06,,DQMR-70,55700
results/DQMR/qmr-70/or-70-10-5-20,0.031,db20,0.00037244,DQMR-70,15464
results/DQMR/qmr-70/or-70-5-5-10,,cd05,,DQMR-70,71748
results/DQMR/qmr-70/or-70-10-7-40,0.03,db20,1.31828e-09,DQMR-70,15672
results/DQMR/qmr-70/or-70-10-10-20,0.041,sbk05,5.04772e-05,DQMR-70,15040
results/DQMR/qmr-70/or-70-10-10-40,0.039,db20,0.000706965,DQMR-70,15476
results/DQMR/qmr-70/or-70-20-7-10,,cd05,,DQMR-70,72456
results/DQMR/qmr-70/or-70-10-1-20,,cd06,,DQMR-70,60228
results/DQMR/qmr-70/or-70-10-3-40,0.051,sbk05,5.63694e-10,DQMR-70,15256
results/DQMR/qmr-70/or-70-5-7-30,0.044,db20,4.58226e-05,DQMR-70,15496
results/DQMR/qmr-70/or-70-10-9-40,0.142,cd05,0.000145783,DQMR-70,17584
results/DQMR/qmr-70/or-70-20-8-40,,cd05,,DQMR-70,40068
results/DQMR/qmr-70/or-70-5-3-40,0.065,d02,0.00384725,DQMR-70,15012
results/DQMR/qmr-70/or-70-10-3-30,0.036,sbk05,8.29695e-08,DQMR-70,15284
results/DQMR/qmr-70/or-70-5-10-10,,cd05,,DQMR-70,72384
results/DQMR/qmr-70/or-70-20-2-20,,cd06,,DQMR-70,54232
results/DQMR/qmr-70/or-70-10-6-40,0.045,d02,7.13849e-07,DQMR-70,15116
results/DQMR/qmr-70/or-70-10-8-40,0.038,db20,2.14948e-06,DQMR-70,15332
results/DQMR/qmr-70/or-70-20-5-10,0.066,sbk05,0.00161213,DQMR-70,15400
results/DQMR/qmr-70/or-70-5-10-10,,cd06,,DQMR-70,46628
results/DQMR/qmr-70/or-70-10-8-10,0.075,d02,0.0984771,DQMR-70,15320
results/DQMR/qmr-70/or-70-20-1-40,,cd05,,DQMR-70,72036
results/DQMR/qmr-70/or-70-5-2-40,0.066,d02,9.61812e-06,DQMR-70,15364
results/DQMR/qmr-70/or-70-5-8-40,0.114,cd06,4.62052e-06,DQMR-70,15716
results/DQMR/qmr-70/or-70-20-9-20,0.102,d02,9.72045e-06,DQMR-70,15396
results/DQMR/qmr-70/or-70-10-8-10,,cd06,,DQMR-70,46504
results/DQMR/qmr-70/or-70-5-2-20,,cd06,,DQMR-70,46264
results/DQMR/qmr-70/or-70-20-6-40,0.031,db20,1.71205e-06,DQMR-70,15308
results/DQMR/qmr-70/or-70-5-4-20,,cd06,,DQMR-70,39764
results/DQMR/qmr-70/or-70-5-7-10,0.088,sbk05,0.00496591,DQMR-70,15240
results/DQMR/qmr-70/or-70-5-7-10,,cd06,,DQMR-70,46600
results/DQMR/qmr-70/or-70-20-10-10,0.046,db20,0.00913614,DQMR-70,15348
results/DQMR/qmr-70/or-70-10-2-40,0.05,d02,3.12041e-07,DQMR-70,15200
results/DQMR/qmr-70/or-70-10-1-20,,cd05,,DQMR-70,73352
results/DQMR/qmr-70/or-70-20-3-10,,cd05,,DQMR-70,72208
results/DQMR/qmr-70/or-70-5-9-10,0.064,d02,0.0129928,DQMR-70,15336
results/DQMR/qmr-70/or-70-10-9-10,0.073,d02,0.00585813,DQMR-70,15380
results/DQMR/qmr-70/or-70-20-4-40,0.441,cd05,1.47527e-05,DQMR-70,39772
results/DQMR/qmr-70/or-70-5-5-30,0.031,sbk05,0.00722321,DQMR-70,15200
results/DQMR/qmr-70/or-70-10-5-10,,cd05,,DQMR-70,72748
results/DQMR/qmr-70/or-70-5-2-30,0.025,db20,1.37729e-05,DQMR-70,15440
results/DQMR/qmr-70/or-70-10-10-10,,cd06,,DQMR-70,70548
results/DQMR/qmr-70/or-70-10-4-40,0.112,d02,1.08888e-06,DQMR-70,15516
results/DQMR/qmr-70/or-70-10-8-40,0.201,cd05,7.15103e-05,DQMR-70,15772
results/DQMR/qmr-70/or-70-10-10-40,0.12,cd06,0.0269651,DQMR-70,15668
results/DQMR/qmr-70/or-70-5-4-10,0.067,sbk05,0.00424952,DQMR-70,15012
results/DQMR/qmr-70/or-70-5-1-30,0.065,d02,0.00015668,DQMR-70,15272
results/DQMR/qmr-70/or-70-20-10-30,,cd06,,DQMR-70,45452
results/DQMR/qmr-70/or-70-20-10-20,,cd06,,DQMR-70,56220
results/DQMR/qmr-70/or-70-20-9-30,0.107,cd06,0.00614262,DQMR-70,16636
results/DQMR/qmr-70/or-70-20-4-30,0.039,db20,7.99713e-08,DQMR-70,15620
results/DQMR/qmr-70/or-70-5-7-20,,cd06,,DQMR-70,51864
results/DQMR/qmr-70/or-70-5-6-20,0.022,db20,0.0378234,DQMR-70,15488
results/DQMR/qmr-70/or-70-10-7-10,,cd06,,DQMR-70,50756
results/DQMR/qmr-70/or-70-20-6-40,0.04,sbk05,7.19133e-10,DQMR-70,15304
results/DQMR/qmr-70/or-70-20-10-10,0.09,d02,0.00913614,DQMR-70,15328
results/DQMR/qmr-70/or-70-20-9-40,0.191,cd05,3.7256e-05,DQMR-70,17392
results/DQMR/qmr-70/or-70-10-2-40,0.031,db20,3.12041e-07,DQMR-70,15520
results/Plan_Recognition/without_evidence/tire-3,,cd06,,Plan Recognition,65292
results/Plan_Recognition/without_evidence/tire-4,,cd05,,Plan Recognition,66808
results/Plan_Recognition/without_evidence/tire-3,,db20,,Plan Recognition,37736
results/Plan_Recognition/without_evidence/tire-3,,cd05,,Plan Recognition,65672
results/Plan_Recognition/without_evidence/tire-3,,sbk05,,Plan Recognition,36320
results/Plan_Recognition/without_evidence/tire-4,,db20,,Plan Recognition,42340
results/Plan_Recognition/without_evidence/tire-4,,cd06,,Plan Recognition,65776
results/Plan_Recognition/without_evidence/tire-4,,sbk05,,Plan Recognition,65920
results/Plan_Recognition/without_evidence/tire-4,,d02,,Plan Recognition,66080
results/Plan_Recognition/without_evidence/tire-3,,d02,,Plan Recognition,36412
results/Plan_Recognition/with_evidence/tire-2-evidence,,db20,,Plan Recognition,37600
results/Plan_Recognition/with_evidence/tire-1-evidence,,db20,,Plan Recognition,71272
results/Plan_Recognition/with_evidence/4step-evidence,,sbk05,,Plan Recognition,18368
results/Plan_Recognition/with_evidence/tire-1-evidence,,cd06,,Plan Recognition,35852
results/Plan_Recognition/with_evidence/tire-1-evidence,,sbk05,,Plan Recognition,35960
results/Plan_Recognition/with_evidence/4step-evidence,,cd05,,Plan Recognition,38920
results/Plan_Recognition/with_evidence/log-1-evidence,,sbk05,,Plan Recognition,128224
results/Plan_Recognition/with_evidence/5step-evidence,,cd05,,Plan Recognition,19092
results/Plan_Recognition/with_evidence/log-1-evidence,,db20,,Plan Recognition,131736
results/Plan_Recognition/with_evidence/log-1-evidence,,cd05,,Plan Recognition,85516
results/Plan_Recognition/with_evidence/log-1-evidence,,cd06,,Plan Recognition,124556
results/Plan_Recognition/with_evidence/4step-evidence,0.567,cd06,0,Plan Recognition,19720
results/Plan_Recognition/with_evidence/tire-2-evidence,,d02,,Plan Recognition,125912
results/Plan_Recognition/with_evidence/tire-2-evidence,,cd05,,Plan Recognition,66044
results/Plan_Recognition/with_evidence/5step-evidence,0.117,db20,0,Plan Recognition,18584
results/Plan_Recognition/with_evidence/4step-evidence,0.082,db20,0,Plan Recognition,18008
results/Plan_Recognition/with_evidence/5step-evidence,,d02,,Plan Recognition,36104
results/Plan_Recognition/with_evidence/4step-evidence,,d02,,Plan Recognition,21036
results/Plan_Recognition/with_evidence/tire-2-evidence,,sbk05,,Plan Recognition,65620
results/Plan_Recognition/with_evidence/5step-evidence,,cd06,,Plan Recognition,84224
results/Plan_Recognition/with_evidence/log-1-evidence,,d02,,Plan Recognition,19568
results/Plan_Recognition/with_evidence/tire-1-evidence,,d02,,Plan Recognition,65416
results/Plan_Recognition/with_evidence/tire-1-evidence,,cd05,,Plan Recognition,36172
results/Plan_Recognition/with_evidence/5step-evidence,,sbk05,,Plan Recognition,18972
results/Plan_Recognition/with_evidence/tire-2-evidence,,cd06,,Plan Recognition,65112
results/2004-pgm/blockmap_15_02-0002,,cd05,,2004-PGM,17312
results/2004-pgm/mastermind_03_08_03-0007,,sbk05,,2004-PGM,35444
results/2004-pgm/blockmap_15_02-0012,,sbk05,,2004-PGM,17580
results/2004-pgm/blockmap_15_03-0001,,db20,,2004-PGM,21184
results/2004-pgm/blockmap_15_01-0013,,d02,,2004-PGM,26632
results/2004-pgm/blockmap_20_03-0003,,db20,,2004-PGM,24700
results/2004-pgm/blockmap_05_01-0005,0.963,sbk05,1,2004-PGM,47468
results/2004-pgm/blockmap_22_03-0006,,cd05,,2004-PGM,17360
results/2004-pgm/blockmap_05_03-0004,,cd06,,2004-PGM,35816
results/2004-pgm/blockmap_22_03-0002,,db20,,2004-PGM,25896
results/2004-pgm/blockmap_20_02-0014,,d02,,2004-PGM,17656
results/2004-pgm/mastermind_03_08_04-0010,,cd06,,2004-PGM,64944
results/2004-pgm/blockmap_05_03-0005,,sbk05,,2004-PGM,17472
results/2004-pgm/blockmap_20_03-0008,,cd05,,2004-PGM,17024
results/2004-pgm/mastermind_04_08_03-0001,,d02,,2004-PGM,19448
results/2004-pgm/mastermind_04_08_04-0009,,sbk05,,2004-PGM,64944
results/2004-pgm/mastermind_04_08_04-0000,,d02,,2004-PGM,35972
results/2004-pgm/blockmap_10_03-0000,,db20,,2004-PGM,70440
results/2004-pgm/blockmap_22_02-0000,,cd06,,2004-PGM,17508
results/2004-pgm/blockmap_22_01-0007,,d02,,2004-PGM,17364
results/2004-pgm/mastermind_03_08_03-0015,,cd06,,2004-PGM,35860
results/2004-pgm/blockmap_05_02-0002,,d02,,2004-PGM,17004
results/2004-pgm/blockmap_20_01-0015,,cd06,,2004-PGM,17524
results/2004-pgm/blockmap_22_03-0012,,cd05,,2004-PGM,17108
results/2004-pgm/blockmap_20_01-0006,,db20,,2004-PGM,26780
results/2004-pgm/blockmap_10_03-0004,,sbk05,,2004-PGM,66056
results/2004-pgm/blockmap_20_03-0010,,d02,,2004-PGM,17848
results/2004-pgm/mastermind_03_08_05-0011,,cd05,,2004-PGM,65820
results/2004-pgm/blockmap_22_02-0002,,sbk05,,2004-PGM,16916
results/2004-pgm/blockmap_10_03-0015,,cd06,,2004-PGM,126168
results/2004-pgm/blockmap_20_03-0002,,cd05,,2004-PGM,16612
results/2004-pgm/blockmap_15_02-0012,,d02,,2004-PGM,17620
results/2004-pgm/blockmap_05_01-0004,,cd06,,2004-PGM,18448
results/2004-pgm/blockmap_10_01-0005,,sbk05,,2004-PGM,65868
results/2004-pgm/mastermind_10_08_03-0014,,sbk05,,2004-PGM,36108
results/2004-pgm/blockmap_15_02-0014,,d02,,2004-PGM,17368
results/2004-pgm/blockmap_05_02-0003,,db20,,2004-PGM,46320
results/2004-pgm/blockmap_15_03-0005,,cd06,,2004-PGM,17212
results/2004-pgm/blockmap_10_03-0013,,cd06,,2004-PGM,23552
results/2004-pgm/mastermind_05_08_03-0009,,sbk05,,2004-PGM,19668
results/2004-pgm/blockmap_20_03-0000,,d02,,2004-PGM,17212
