instance,novelty,width,dataset,inference_time,encoding,encoding_time,answer
results/original/2005-ijcai/diabetes-0012,new,,2005-IJCAI,,d02,8.58,
results/original/2005-ijcai/munin4-0009,new,42,2005-IJCAI,,cw,2.69,
results/original/2005-ijcai/munin2-0014,old,,2005-IJCAI,1.83,d02,1.86,
results/original/2005-ijcai/students_03_02-0008,old,,2005-IJCAI,1.75,d02,2.3,4.0454320987654356E-7
results/original/2005-ijcai/water-0001,old,,2005-IJCAI,1.5,cd06,2.44,9.999999999999998E11
results/original/2005-ijcai/munin2-0004,new,,2005-IJCAI,,cd05,3.65,
results/original/2005-ijcai/mastermind_03_08_03-0008,new,42,2005-IJCAI,12.651,cd05,4.52,0
results/original/2005-ijcai/blockmap_05_03-0001,old,,2005-IJCAI,0.14,bklm16,18.77,0.3644312
results/original/2005-ijcai/munin4-0003,new,,2005-IJCAI,,d02,4.8,
results/original/2005-ijcai/hailfinder-0003,new,30,2005-IJCAI,12.392,cd06,1.57,0
results/original/2005-ijcai/mastermind_03_08_03-0004,old,,2005-IJCAI,1.69,cd05,2.88,1.71884236294992E-8
results/original/2005-ijcai/water-0007,old,,2005-IJCAI,0.44,sbk05,1.67,0.0351524
results/original/2005-ijcai/munin2-0006,new,,2005-IJCAI,,cd05,3.69,
results/original/2005-ijcai/munin3-0012,old,,2005-IJCAI,2.9,d02,1045.54,Inf
results/original/2005-ijcai/blockmap_05_03-0015,new,38,2005-IJCAI,14.507,cd05,2.57,0
results/original/2005-ijcai/munin1-0006,old,,2005-IJCAI,11.09,sbk05,2.17,2.23327e-08
results/original/2005-ijcai/pigs-0003,new,33,2005-IJCAI,11.895,cd06,2.05,0
results/original/2005-ijcai/munin3-0004,new,,2005-IJCAI,,bklm16,0.71,
results/original/2005-ijcai/mastermind_03_08_03-0008,old,,2005-IJCAI,0.16,bklm16,33.32,1.573651e-12
results/original/2005-ijcai/alarm-0009,old,,2005-IJCAI,0.17,bklm16,1.12,0.07409748
results/original/2005-ijcai/mastermind_03_08_03-0014,old,,2005-IJCAI,0.23,sbk05,2.4,8.70164e-08
results/original/2005-ijcai/water-0010,old,,2005-IJCAI,0.07,sbk05,1.73,0.000217273
results/original/2005-ijcai/tcc4f.obfuscated-0008,new,10,2005-IJCAI,8.43,cw,0.3,0.677046
results/original/2005-ijcai/hailfinder-0014,new,30,2005-IJCAI,12.639,cd06,1.61,0
results/original/2005-ijcai/pigs-0011,old,,2005-IJCAI,1241.46,sbk05,2.17,
results/original/2005-ijcai/munin2-0000,new,,2005-IJCAI,,sbk05,3.44,
results/original/2005-ijcai/diabetes-0005,old,,2005-IJCAI,2.53,cd05,2.19,
results/original/2005-ijcai/pigs-0013,old,,2005-IJCAI,1.72,cd05,3.52,6.045211923758302E-58
results/original/2005-ijcai/hailfinder-0011,new,24,2005-IJCAI,12.659,sbk05,1.7,0
results/original/2005-ijcai/mastermind_03_08_03-0006,old,,2005-IJCAI,1.73,cd06,2.78,2.6227453047941885E-13
results/original/2005-ijcai/pigs-0013,new,33,2005-IJCAI,15.589,d02,2.14,0
results/original/2005-ijcai/hailfinder-0001,new,25,2005-IJCAI,24.936,cd05,1.55,0
results/original/2005-ijcai/munin1-0000,new,55,2005-IJCAI,49.708,sbk05,2.1,0
results/original/2005-ijcai/blockmap_05_03-0005,old,,2005-IJCAI,1.6,cd05,3.42,0.36443148688046667
results/original/2005-ijcai/alarm-0015,new,12,2005-IJCAI,15.142,d02,1.47,0
results/original/2005-ijcai/munin1-0010,new,62,2005-IJCAI,23.834,d02,2.06,0
results/original/2005-ijcai/munin2-0012,new,38,2005-IJCAI,,cw,2.27,
results/original/2005-ijcai/pigs-0006,new,33,2005-IJCAI,12.36,cd06,4.83,0
results/original/2005-ijcai/mastermind_03_08_03-0014,new,42,2005-IJCAI,16.656,cd05,2.82,0
results/original/2005-ijcai/diabetes-0010,old,,2005-IJCAI,2.12,cd05,2.69,
results/original/2005-ijcai/pigs-0000,new,33,2005-IJCAI,12.782,cd05,1.97,0
results/original/2005-ijcai/munin1-0014,new,55,2005-IJCAI,26.608,d02,2.23,0
results/original/2005-ijcai/alarm-0004,new,12,2005-IJCAI,11.274,sbk05,1.35,0
results/original/2005-ijcai/munin1-0004,new,55,2005-IJCAI,206.013,bklm16,0.18,inf
results/original/2005-ijcai/munin4-0007,old,,2005-IJCAI,0.17,bklm16,0.8,
results/original/2005-ijcai/tcc4f.obfuscated-0002,new,10,2005-IJCAI,9.16,cw,0.6,0
results/original/2005-ijcai/students_03_02-0011,old,,2005-IJCAI,1.46,d02,2.5,0.15039137959183677
results/original/2005-ijcai/pathfinder-0005,new,,2005-IJCAI,,sbk05,3.02,
results/original/2005-ijcai/mastermind_03_08_03-0003,old,,2005-IJCAI,0.05,sbk05,2.89,8.59421e-09
results/original/2005-ijcai/pathfinder-0008,new,,2005-IJCAI,,cw,3.61,
results/original/2005-ijcai/students_03_02-0004,new,20,2005-IJCAI,11.202,sbk05,1.87,0
results/original/2005-ijcai/munin3-0005,new,,2005-IJCAI,,cd05,3.68,
results/original/2005-ijcai/munin1-0000,old,,2005-IJCAI,1640.01,sbk05,1.98,
results/original/2005-ijcai/blockmap_05_03-0011,new,19,2005-IJCAI,11.328,cw,0.57,0.0524781
results/original/2005-ijcai/mastermind_03_08_03-0012,old,,2005-IJCAI,2.03,d02,4.57,2.936803318571464E-7
results/original/2005-ijcai/pathfinder-0005,new,91,2005-IJCAI,,cd06,2.59,
results/original/2005-ijcai/alarm-0011,new,12,2005-IJCAI,11.498,d02,1.45,0
results/original/2005-ijcai/munin3-0006,old,,2005-IJCAI,1158.67,sbk05,4.32,
results/original/2005-ijcai/tcc4f.obfuscated-0005,old,,2005-IJCAI,0.05,sbk05,1.63,9.62416e-28
results/original/2005-ijcai/blockmap_05_03-0006,old,,2005-IJCAI,1.89,d02,2.53,0.0029154518950437317
results/original/2005-ijcai/hailfinder-0009,new,30,2005-IJCAI,12.872,cd06,1.53,0
results/original/2005-ijcai/munin1-0014,old,,2005-IJCAI,11.22,d02,1687.09,3.78153767291735E141
results/original/2005-ijcai/hailfinder-0003,old,,2005-IJCAI,1.19,cd06,1.29,
results/original/2005-ijcai/tcc4f.obfuscated-0005,old,,2005-IJCAI,1.29,cd05,1.7,9.624157145914528E-28
results/original/2005-ijcai/tcc4f.obfuscated-0010,new,10,2005-IJCAI,13.1,d02,1.79,0
results/original/2005-ijcai/mildew-0009,old,,2005-IJCAI,18.23,sbk05,6.19,0.000780001
results/original/2005-ijcai/munin1-0005,new,55,2005-IJCAI,302.538,bklm16,0.26,inf
results/original/2005-ijcai/tcc4f.obfuscated-0004,old,,2005-IJCAI,1.3,d02,1.68,1.9639686699062742E-43
results/original/2005-ijcai/munin1-0008,old,,2005-IJCAI,1.59,cd06,1.91,3.8502182307391985E144
results/original/2005-ijcai/pathfinder-0012,new,,2005-IJCAI,,sbk05,3.17,
results/original/2005-ijcai/munin1-0003,new,55,2005-IJCAI,18.662,cd06,2.1,0
results/original/2005-ijcai/hailfinder-0008,new,31,2005-IJCAI,203.255,cw,0.25,0.0185981
results/original/2005-ijcai/hailfinder-0008,new,30,2005-IJCAI,13.245,cd06,1.86,0
results/original/2005-ijcai/pathfinder-0015,old,,2005-IJCAI,2.17,d02,592.95,1.6599616798819224E-10
results/original/2005-ijcai/pigs-0004,new,33,2005-IJCAI,34.427,bklm16,0.25,inf
results/original/2005-ijcai/munin1-0001,new,55,2005-IJCAI,51.65,sbk05,2.03,0
results/original/2005-ijcai/hailfinder-0013,new,662,2005-IJCAI,,bklm16,0.19,
results/original/2005-ijcai/diabetes-0009,old,,2005-IJCAI,2.22,cd06,2.05,
results/original/2005-ijcai/mastermind_03_08_03-0011,old,,2005-IJCAI,2.09,d02,4.55,4.809015434160776E-6
results/original/2005-ijcai/munin1-0015,new,57,2005-IJCAI,18.973,cd05,2.01,0
results/original/2005-ijcai/students_03_02-0000,new,36,2005-IJCAI,11.201,cd06,2.1,0
results/original/2005-ijcai/blockmap_05_03-0005,new,19,2005-IJCAI,11.397,cw,0.58,0.364431
results/original/2005-ijcai/blockmap_05_03-0010,old,,2005-IJCAI,0.14,bklm16,26.78,0.01749271
results/original/2005-ijcai/pathfinder-0013,old,,2005-IJCAI,0.17,bklm16,14.66,8.520411e-07
results/original/2005-ijcai/water-0004,old,,2005-IJCAI,1.8,d02,18.01,9.999999999999995E11
results/original/2005-ijcai/students_03_02-0009,new,20,2005-IJCAI,11.315,cw,0.19,4.00544e-05
results/original/2005-ijcai/munin4-0002,new,,2005-IJCAI,,d02,4.65,
results/original/2005-ijcai/blockmap_05_03-0004,new,19,2005-IJCAI,11.423,cw,0.64,0.364431
results/original/2005-ijcai/pathfinder-0009,old,,2005-IJCAI,2.4,cd06,3.54,9.807425216700988E-4
results/original/2005-ijcai/students_03_02-0013,old,,2005-IJCAI,1.52,cd06,2.14,0.40159137959183683
results/original/2005-ijcai/munin3-0005,old,,2005-IJCAI,3.12,d02,167.82,Inf
results/original/2005-ijcai/tcc4f.obfuscated-0001,new,20,2005-IJCAI,13.96,cd05,1.74,0
results/original/2005-ijcai/pigs-0003,new,33,2005-IJCAI,12.411,cd05,2.13,0
results/original/2005-ijcai/pathfinder-0014,old,,2005-IJCAI,0.19,bklm16,22.91,2.744091e-08
results/original/2005-ijcai/munin2-0001,new,38,2005-IJCAI,,cw,2.36,
results/original/2005-ijcai/mildew-0005,new,,2005-IJCAI,,bklm16,0.54,
results/original/2005-ijcai/mildew-0007,new,,2005-IJCAI,,d02,6.83,
results/original/2005-ijcai/students_03_02-0007,new,42,2005-IJCAI,11.607,cd05,2.12,0
results/original/2005-ijcai/alarm-0005,old,,2005-IJCAI,1.22,cd05,1.77,1.984702500000001E-10
results/original/2005-ijcai/munin1-0009,old,,2005-IJCAI,1.57,cd06,2.29,3.407196373182155E148
results/original/2005-ijcai/water-0015,old,,2005-IJCAI,0.15,bklm16,0.21,
results/original/2005-ijcai/pigs-0014,new,33,2005-IJCAI,15.368,cd05,2.38,0
results/original/2005-ijcai/munin1-0013,old,,2005-IJCAI,8.54,cd06,484.68,4.46636810957787E138
results/original/2005-ijcai/blockmap_05_03-0009,old,,2005-IJCAI,0.04,sbk05,2.33,0.00874636
results/original/2005-ijcai/alarm-0006,old,,2005-IJCAI,0.29,bklm16,1.27,0.05529046
results/original/2005-ijcai/mildew-0012,new,,2005-IJCAI,,sbk05,6.21,
results/original/2005-ijcai/diabetes-0002,new,,2005-IJCAI,,cd05,6.27,
results/original/2005-ijcai/munin2-0015,new,,2005-IJCAI,,d02,4.27,
results/original/2005-ijcai/munin2-0001,old,,2005-IJCAI,0.15,bklm16,0.68,
results/original/2005-ijcai/pathfinder-0006,new,,2005-IJCAI,,sbk05,3.25,
results/original/2005-ijcai/munin1-0015,new,55,2005-IJCAI,18.831,cd06,2.14,0
results/original/2005-ijcai/pathfinder-0004,old,,2005-IJCAI,1.48,cd05,2.17,0.015563389917202766
results/original/2005-ijcai/pathfinder-0008,old,,2005-IJCAI,1.54,d02,2.59,3.850033410012584E-7
results/original/2005-ijcai/tcc4f.obfuscated-0007,new,20,2005-IJCAI,11.571,cd05,1.63,0
results/original/2005-ijcai/students_03_02-0003,new,20,2005-IJCAI,11.615,cw,0.23,0.032
results/original/2005-ijcai/alarm-0003,new,14,2005-IJCAI,13.983,cd05,1.35,0
results/original/2005-ijcai/mildew-0009,new,,2005-IJCAI,,d02,6.88,
results/original/2005-ijcai/diabetes-0011,new,,2005-IJCAI,,sbk05,7.79,
results/original/2005-ijcai/munin4-0000,new,,2005-IJCAI,,sbk05,4.07,
results/original/2005-ijcai/mildew-0000,old,,2005-IJCAI,2.33,d02,1375.62,0.22101285749164246
results/original/2005-ijcai/munin4-0013,old,,2005-IJCAI,1170.05,sbk05,4.19,
results/original/2005-ijcai/mastermind_03_08_03-0011,old,,2005-IJCAI,0.18,sbk05,3.08,4.80902e-06
results/original/2005-ijcai/mildew-0000,new,,2005-IJCAI,,sbk05,6.3,
results/original/2005-ijcai/munin2-0005,old,,2005-IJCAI,3.75,cd06,7.44,Inf
results/original/2005-ijcai/blockmap_05_03-0005,old,,2005-IJCAI,1.75,cd06,2.95,0.3644314868804667
results/original/2005-ijcai/blockmap_05_03-0000,new,19,2005-IJCAI,11.549,d02,3.16,0
results/original/2005-ijcai/water-0013,old,,2005-IJCAI,0.21,bklm16,0.26,
results/original/2005-ijcai/munin3-0011,new,37,2005-IJCAI,,cw,2.06,
results/original/2005-ijcai/mildew-0005,new,,2005-IJCAI,,cd05,5.38,
results/original/2005-ijcai/munin4-0002,new,,2005-IJCAI,,bklm16,0.81,
results/original/2005-ijcai/munin1-0015,new,55,2005-IJCAI,45.718,sbk05,1.99,0
results/original/2005-ijcai/munin1-0009,old,,2005-IJCAI,2.08,d02,17.43,3.4071963731821514E148
results/original/2005-ijcai/tcc4f.obfuscated-0002,old,,2005-IJCAI,0.06,sbk05,1.53,4.41521e-38
results/original/2005-ijcai/munin3-0001,old,,2005-IJCAI,2.44,d02,38.56,Inf
results/original/2005-ijcai/mildew-0001,old,,2005-IJCAI,2.1,cd06,71.0,6.5749486387238206E-12
results/original/2005-ijcai/mildew-0000,new,,2005-IJCAI,,cd06,5.92,
results/original/2005-ijcai/students_03_02-0008,new,20,2005-IJCAI,12.532,cw,0.23,4.04543e-07
results/original/2005-ijcai/blockmap_05_03-0015,old,,2005-IJCAI,1.65,cd05,3.21,0.055393586005830935
results/original/2005-ijcai/tcc4f.obfuscated-0003,new,10,2005-IJCAI,9.267,sbk05,1.94,0
results/original/2005-ijcai/munin3-0013,old,,2005-IJCAI,3.57,cd05,114.14,Inf
results/original/2005-ijcai/water-0011,new,37,2005-IJCAI,19.558,bklm16,0.36,inf
results/original/2005-ijcai/mastermind_03_08_03-0005,new,21,2005-IJCAI,11.41,sbk05,2.62,0
results/original/2005-ijcai/blockmap_05_03-0004,old,,2005-IJCAI,0.2,sbk05,2.56,0.364431
results/original/2005-ijcai/students_03_02-0004,old,,2005-IJCAI,0.04,sbk05,1.86,0.128
results/original/2005-ijcai/blockmap_05_03-0000,new,44,2005-IJCAI,12.256,cd06,2.62,0
results/original/2005-ijcai/pathfinder-0006,new,,2005-IJCAI,,cw,3.8,
results/original/2005-ijcai/water-0002,new,37,2005-IJCAI,14.93,d02,1.85,0
results/original/2005-ijcai/munin3-0012,new,,2005-IJCAI,,cd06,4.49,
results/original/2005-ijcai/students_03_02-0014,new,20,2005-IJCAI,11.138,cw,0.22,0.401591
results/original/2005-ijcai/mastermind_03_08_03-0001,new,21,2005-IJCAI,11.874,sbk05,2.58,0
results/original/2005-ijcai/munin3-0007,old,,2005-IJCAI,2.3,d02,43.16,Inf
results/original/2005-ijcai/mastermind_03_08_03-0013,old,,2005-IJCAI,1.85,d02,4.07,2.6431229867143184E-6
results/original/2005-ijcai/tcc4f.obfuscated-0009,new,979,2005-IJCAI,,bklm16,0.19,
results/original/2005-ijcai/diabetes-0013,new,,2005-IJCAI,,d02,8.34,
results/original/2005-ijcai/munin4-0005,old,,2005-IJCAI,21.35,sbk05,4.49,1.48558e-32
results/original/2005-ijcai/munin4-0011,new,,2005-IJCAI,,sbk05,4.08,
results/original/2005-ijcai/hailfinder-0007,old,,2005-IJCAI,0.98,cd05,1.7,0.0025723412197023723
results/original/2005-ijcai/pathfinder-0007,old,,2005-IJCAI,1.65,cd06,2.93,0.0012460757436514069
results/original/2005-ijcai/blockmap_05_03-0003,old,,2005-IJCAI,0.21,sbk05,2.79,0.364431
results/original/2005-ijcai/pathfinder-0013,old,,2005-IJCAI,1.56,cd05,3.5,8.520272535354727E-7
results/original/2005-ijcai/blockmap_05_03-0009,new,48,2005-IJCAI,11.9,bklm16,0.28,0
results/original/2005-ijcai/water-0008,old,,2005-IJCAI,1.54,d02,5.31,7.409330797974384E11
results/original/2005-ijcai/blockmap_05_03-0005,old,,2005-IJCAI,1.79,d02,2.67,0.36443148688046667
results/original/2005-ijcai/blockmap_05_03-0008,new,19,2005-IJCAI,11.31,cw,0.7,0.0553936
results/original/2005-ijcai/blockmap_05_03-0010,old,,2005-IJCAI,1.59,cd06,2.61,0.0174927113702624
results/original/2005-ijcai/munin3-0008,old,,2005-IJCAI,1.95,cd06,3.6,Inf
results/original/2005-ijcai/munin1-0011,old,,2005-IJCAI,2.44,cd06,37.33,7.794823007624013E138
results/original/2005-ijcai/mildew-0003,old,,2005-IJCAI,2.22,cd05,278.36,3.0605912222361555E-7
results/original/2005-ijcai/students_03_02-0008,old,,2005-IJCAI,0.14,bklm16,3.2,4.04542e-07
results/original/2005-ijcai/mastermind_03_08_03-0004,old,,2005-IJCAI,2.25,d02,3.68,1.71884236294992E-8
results/original/2005-ijcai/mastermind_03_08_03-0000,new,21,2005-IJCAI,11.583,cw,1.62,0.127572
results/original/2005-ijcai/blockmap_05_03-0010,old,,2005-IJCAI,0.04,sbk05,2.56,0.0174927
results/original/2005-ijcai/tcc4f.obfuscated-0009,new,20,2005-IJCAI,11.57,cd06,1.52,0
results/original/2005-ijcai/diabetes-0011,old,,2005-IJCAI,12.68,d02,1194.04,8.081268990641003E149
results/original/2005-ijcai/pigs-0000,new,33,2005-IJCAI,12.834,sbk05,3.45,0
results/original/2005-ijcai/blockmap_05_03-0010,new,19,2005-IJCAI,11.442,cw,0.56,0.0174927
results/original/2005-ijcai/water-0002,old,,2005-IJCAI,1.87,cd06,2.39,9.999999999999998E11
results/original/2005-ijcai/hailfinder-0005,new,25,2005-IJCAI,27.115,cd05,1.55,0
results/original/2005-ijcai/blockmap_05_03-0007,new,38,2005-IJCAI,11.884,cd05,2.81,0
results/original/2005-ijcai/water-0007,new,37,2005-IJCAI,19.387,bklm16,0.24,inf
results/original/2005-ijcai/blockmap_05_03-0004,old,,2005-IJCAI,1.87,cd06,2.91,0.3644314868804667
results/original/2005-ijcai/water-0012,old,,2005-IJCAI,1.01,sbk05,1.7,0.000422699
results/original/2005-ijcai/blockmap_05_03-0002,new,19,2005-IJCAI,11.557,d02,2.54,0
results/original/2005-ijcai/mastermind_03_08_03-0006,new,45,2005-IJCAI,12.315,cd06,2.59,0
results/original/2005-ijcai/students_03_02-0013,new,191,2005-IJCAI,11.293,bklm16,0.2,0
results/original/2005-ijcai/alarm-0007,old,,2005-IJCAI,1.28,cd06,1.73,0.3556747559666178
results/original/2005-ijcai/mastermind_03_08_03-0014,old,,2005-IJCAI,1.71,cd06,2.69,8.701639462433969E-8
results/original/2005-ijcai/munin2-0009,new,,2005-IJCAI,,cd05,3.66,
results/original/2005-ijcai/munin2-0009,old,,2005-IJCAI,2.31,cd06,5.52,Inf
results/original/2005-ijcai/munin2-0012,old,,2005-IJCAI,1.62,cd06,1.76,
results/original/2005-ijcai/munin1-0003,new,62,2005-IJCAI,23.227,d02,2.14,0
results/original/2005-ijcai/alarm-0008,new,124,2005-IJCAI,11.208,bklm16,0.16,0
results/original/2005-ijcai/munin1-0000,old,,2005-IJCAI,11.2,cd05,845.44,4.691360717418742E146
results/original/2005-ijcai/munin1-0010,old,,2005-IJCAI,0.12,bklm16,0.31,
results/original/2005-ijcai/munin1-0003,new,55,2005-IJCAI,232.25,bklm16,0.27,inf
results/original/2005-ijcai/alarm-0010,new,12,2005-IJCAI,11.441,d02,1.5,0
results/original/2005-ijcai/munin2-0006,old,,2005-IJCAI,1.96,cd05,3.5,Inf
results/original/2005-ijcai/munin3-0011,old,,2005-IJCAI,3.34,cd05,99.58,Inf
results/original/2005-ijcai/water-0015,old,,2005-IJCAI,1.49,cd05,2.38,7.073888316001855E11
results/original/2005-ijcai/water-0006,old,,2005-IJCAI,1.35,d02,1.9,3.36050235521689E11
results/original/2005-ijcai/pathfinder-0000,old,,2005-IJCAI,1.7,cd06,4.74,0.5000000112686674
results/original/2005-ijcai/pigs-0005,old,,2005-IJCAI,0.5,sbk05,2.12,1.41495e-73
results/original/2005-ijcai/munin1-0014,new,57,2005-IJCAI,19.11,cd05,2.11,0
results/original/2005-ijcai/mastermind_03_08_03-0004,new,20,2005-IJCAI,11.504,d02,2.57,0
results/original/2005-ijcai/pathfinder-0007,new,,2005-IJCAI,,cd05,2.65,
results/original/2005-ijcai/pigs-0015,new,33,2005-IJCAI,246.527,bklm16,0.25,inf
results/original/2005-ijcai/munin4-0013,new,,2005-IJCAI,,cd06,4.56,
results/original/2005-ijcai/alarm-0003,old,,2005-IJCAI,1.18,cd06,1.64,5.2925399999999986E-11
results/original/2005-ijcai/hailfinder-0008,old,,2005-IJCAI,1.46,cd06,2.04,0.018598073056340415
results/original/2005-ijcai/pigs-0007,old,,2005-IJCAI,1.65,cd05,2.49,1.8982033120812027E-71
results/original/2005-ijcai/blockmap_05_03-0005,new,44,2005-IJCAI,12.248,cd06,2.78,0
results/original/2005-ijcai/munin3-0003,new,37,2005-IJCAI,,cw,2.42,
results/original/2005-ijcai/munin3-0015,old,,2005-IJCAI,1384.01,sbk05,3.81,
results/original/2005-ijcai/blockmap_05_03-0001,new,38,2005-IJCAI,16.373,cd05,2.68,0
results/original/2005-ijcai/munin4-0011,new,,2005-IJCAI,,cd05,4.37,
results/original/2005-ijcai/munin2-0001,old,,2005-IJCAI,2.04,cd06,6.71,Inf
results/original/2005-ijcai/mastermind_03_08_03-0014,old,,2005-IJCAI,0.32,bklm16,37.42,8.701625e-08
results/original/2005-ijcai/mildew-0013,new,,2005-IJCAI,,sbk05,5.83,
results/original/2005-ijcai/pigs-0001,new,33,2005-IJCAI,469.27,cw,0.38,0
results/original/2005-ijcai/pathfinder-0013,old,,2005-IJCAI,2.28,d02,43.09,8.520272535354727E-7
results/original/2005-ijcai/blockmap_05_03-0012,new,19,2005-IJCAI,11.308,sbk05,2.47,0
results/original/2005-ijcai/munin1-0002,old,,2005-IJCAI,2.78,d02,8.88,2.3488532456137133E138
results/original/2005-ijcai/pigs-0006,new,33,2005-IJCAI,12.386,cd05,5.04,0
results/original/2005-ijcai/pigs-0014,new,,2005-IJCAI,,cw,0.46,
results/original/2005-ijcai/students_03_02-0013,new,20,2005-IJCAI,11.109,d02,1.97,0
results/original/2005-ijcai/blockmap_05_03-0007,old,,2005-IJCAI,1.72,cd06,2.87,0.0087463556851312
results/original/2005-ijcai/mildew-0010,old,,2005-IJCAI,0.59,sbk05,5.86,8.43248e-09
results/original/2005-ijcai/water-0007,old,,2005-IJCAI,1.39,cd06,2.0,4.2182908701923944E11
results/original/2005-ijcai/blockmap_05_03-0004,new,44,2005-IJCAI,12.32,cd06,2.59,0
results/original/2005-ijcai/hailfinder-0004,new,24,2005-IJCAI,12.044,sbk05,1.16,0
results/original/2005-ijcai/pathfinder-0002,old,,2005-IJCAI,0.2,sbk05,3.28,0.00207512
results/original/2005-ijcai/tcc4f.obfuscated-0011,old,,2005-IJCAI,2.07,d02,24.26,0.6098820507230728
results/original/2005-ijcai/pathfinder-0008,old,,2005-IJCAI,0.18,sbk05,2.97,3.85003e-07
results/original/2005-ijcai/munin4-0014,new,,2005-IJCAI,,cd06,4.15,
results/original/2005-ijcai/pigs-0004,old,,2005-IJCAI,1.75,cd06,1.49,
results/original/2005-ijcai/students_03_02-0003,new,20,2005-IJCAI,10.923,d02,2.12,0
results/original/2005-ijcai/munin4-0004,new,,2005-IJCAI,,bklm16,0.8,
results/original/2005-ijcai/munin1-0004,new,55,2005-IJCAI,36.864,sbk05,2.05,0
results/original/2005-ijcai/munin1-0000,old,,2005-IJCAI,8.49,cd06,303.9,4.6913607174187415E146
results/original/2005-ijcai/mastermind_03_08_03-0012,old,,2005-IJCAI,2.33,cd05,3.63,2.936803318571465E-7
results/original/2005-ijcai/mildew-0012,new,,2005-IJCAI,,bklm16,0.57,
results/original/2005-ijcai/mildew-0000,new,,2005-IJCAI,,bklm16,0.62,
results/original/2005-ijcai/munin3-0011,new,,2005-IJCAI,,cd05,4.32,
results/original/2005-ijcai/hailfinder-0007,old,,2005-IJCAI,1.04,sbk05,1.4,0.00257234
results/original/2005-ijcai/munin1-0012,new,55,2005-IJCAI,24.722,d02,2.23,0
results/original/2005-ijcai/hailfinder-0009,old,,2005-IJCAI,0.14,bklm16,1133.69,
results/original/2005-ijcai/munin4-0013,new,,2005-IJCAI,,d02,5.28,
results/original/2005-ijcai/blockmap_05_03-0014,new,19,2005-IJCAI,11.369,cw,0.55,0.107872
results/original/2005-ijcai/tcc4f.obfuscated-0006,old,,2005-IJCAI,5.17,bklm16,7.96,0.684937
results/original/2005-ijcai/munin1-0008,old,,2005-IJCAI,1.56,d02,5.71,3.850218230739203E144
results/original/2005-ijcai/munin4-0008,new,42,2005-IJCAI,,cw,2.7,
results/original/2005-ijcai/mastermind_03_08_03-0005,new,67,2005-IJCAI,12.336,bklm16,0.35,0
results/original/2005-ijcai/blockmap_05_03-0003,new,19,2005-IJCAI,11.422,cw,0.6,0.364431
results/original/2005-ijcai/munin3-0005,new,,2005-IJCAI,,sbk05,4.62,
results/original/2005-ijcai/munin3-0006,old,,2005-IJCAI,0.15,bklm16,0.72,
results/original/2005-ijcai/water-0009,old,,2005-IJCAI,2.93,d02,5.87,3.931085861818056E11
results/original/2005-ijcai/mildew-0000,old,,2005-IJCAI,2.53,cd06,107.53999999999999,0.22101285749164246
results/original/2005-ijcai/alarm-0006,new,12,2005-IJCAI,11.156,cw,0.16,0.0601213
results/original/2005-ijcai/alarm-0000,old,,2005-IJCAI,1.21,cd06,1.62,0.4372963413136867
results/original/2005-ijcai/diabetes-0002,new,,2005-IJCAI,,sbk05,6.85,
results/original/2005-ijcai/munin4-0004,old,,2005-IJCAI,2.32,cd06,9.69,Inf
results/original/2005-ijcai/diabetes-0003,old,,2005-IJCAI,0.15,bklm16,1.07,
results/original/2005-ijcai/munin2-0004,new,,2005-IJCAI,,cd06,4.1,
results/original/2005-ijcai/munin1-0013,old,,2005-IJCAI,1518.1,sbk05,2.02,
results/original/2005-ijcai/students_03_02-0013,new,20,2005-IJCAI,11.764,sbk05,1.92,0
results/original/2005-ijcai/munin1-0008,new,57,2005-IJCAI,17.648,cd05,2.01,0
results/original/2005-ijcai/water-0007,new,37,2005-IJCAI,16.76,d02,1.86,0
results/original/2005-ijcai/students_03_02-0004,new,42,2005-IJCAI,11.344,cd05,1.91,0
results/original/2005-ijcai/tcc4f.obfuscated-0007,new,10,2005-IJCAI,8.765,cw,0.3,0.78067
results/original/2005-ijcai/blockmap_05_03-0010,old,,2005-IJCAI,1.63,d02,2.92,0.0174927113702624
results/original/2005-ijcai/munin2-0004,new,,2005-IJCAI,,bklm16,0.66,
results/original/2005-ijcai/munin2-0007,new,,2005-IJCAI,,cd05,3.81,
results/original/2005-ijcai/water-0001,new,37,2005-IJCAI,28.17,cd05,1.77,0
results/original/2005-ijcai/pigs-0009,new,33,2005-IJCAI,135.994,cw,0.34,0
results/original/2005-ijcai/tcc4f.obfuscated-0007,old,,2005-IJCAI,1.38,cd05,1.93,0.7806705345677357
results/original/2005-ijcai/munin4-0012,old,,2005-IJCAI,1.74,cd05,1.81,
results/original/2005-ijcai/munin1-0001,old,,2005-IJCAI,1.7,cd05,2.52,2.7674259112743672E140
results/original/2005-ijcai/mastermind_03_08_03-0009,new,46,2005-IJCAI,12.302,cd06,2.87,0
results/original/2005-ijcai/diabetes-0014,new,,2005-IJCAI,,sbk05,7.01,
results/original/2005-ijcai/students_03_02-0013,old,,2005-IJCAI,0.08,sbk05,1.79,0.401591
results/original/2005-ijcai/mastermind_03_08_03-0014,new,67,2005-IJCAI,12.083,bklm16,0.33,0
results/original/2005-ijcai/munin2-0013,old,,2005-IJCAI,1.75,d02,1.76,
results/original/2005-ijcai/diabetes-0006,new,,2005-IJCAI,,cd06,6.2,
results/original/2005-ijcai/pigs-0013,new,33,2005-IJCAI,13.457,sbk05,2.07,0
